gene,stability_freq,perm_importance_mean
Gm36264,0,0.00011519589672158715
Myhas,0,0.0001151773510249754
Pnpla3,0,0.00011516596731746544
Gm38029,0,0.00011513319322447034
Gm10720,0,0.00011512264470084909
Tmem196,0,0.00011509277488604974
Ccdc144b,0,0.00011508830081216059
Kpna7,0,0.00011498160455079009
Olfr342,0,0.00011496788854890028
Nr1h3,0,0.00011496762386591364
Csn1s1,0,0.00011486417666615178
Olfr164,0,0.00011483558595338784
Fam169b,0,0.00011482543862390003
Prkar1b,0,0.00011478493147243363
Gad1,0,0.00011475658203383699
Rims2,0,0.00011467753871926557
Six4,0,0.00011465382864587204
Pkp2,0,0.0001146309140484858
Pbld1,0,0.00011455954449491878
Acy3,0,0.00011453659705072951
Vmn2r85,0,0.00011453247762206465
Htr4,0,0.0001144155810657188
Tnfrsf14,0,0.00011439602864332653
Ms4a1,0,0.00011437541492089754
Sept14,0,0.00011424603412880653
Mettl21c,0,0.00011422800153438885
Cdh26,0,0.00011420765113038245
Il18,0,0.00011402782808873633
Rarres1,0,0.0001139592830087799
2810029C07Rik,0,0.00011386694678614529
Esrrb,0,0.0001137648735551
Gabrq,0,0.00011374905198808795
Gm43588,0,0.00011372117128554127
2200002D01Rik,0,0.00011355572619877742
Gm128,0,0.00011353386049418602
Ar,0,0.00011343945777391174
Gm44288,0,0.00011340735351187404
Oas1g,0,0.00011339046767901984
Igkv8-30,0,0.00011333899155870907
Glt8d2,0,0.00011328574771513057
Odf3l1,0,0.00011308952939311778
Tspan8,0,0.000113076733774653
Pxdc1,0,0.00011307398759130562
Ddi1,0,0.00011306022860294584
Gm13103,0,0.0001130257834978332
Osr2,0,0.00011295942795316314
Gm15374,0,0.00011288272819930387
Elovl7,0,0.00011274694887124515
Pik3r3,0,0.00011268202444930653
Edn3,0,0.00011263366199547596
Olfr1204,0,0.00011260886896597988
Abca16,0,0.00011250882378268656
Kif4,0,0.00011238972839442417
E330011O21Rik,0,0.0001121591672345601
Ccdc7a,0,0.00011207240892460168
Fgf1,0,0.00011206882455928602
Gm43847,0,0.00011201364844979355
Atp12a,0,0.00011200642527168237
Olfr427,0,0.00011187505752767724
Cyp4f39,0,0.00011186441557439198
Gm43890,0,0.00011180219377558976
Olfr1160,0,0.00011178884844086357
Cetn4,0,0.00011175521465939253
Esrp2,0,0.000111587688885606
Gm13084,0,0.00011155492198827721
Rab34,0,0.00011154488593374534
Ceacam1,0,0.00011139647378589635
Gm13652,0,0.00011137791966892019
Ccdc180,0,0.00011134644948456173
Olfr729,0,0.0001112717607031799
Lep,0,0.00011125269528110549
Kctd4,0,0.00011119485730030074
Gprc5a,0,0.0001111415007065686
Nek5,0,0.00011110177066899762
Gm42496,0,0.00011104954382777921
Dach2,0,0.00011094991481688244
Pla2g5,0,0.00011091566189741497
Olfr1495,0,0.00011086416150958289
4930579H20Rik,0,0.00011082099690380431
Adamts16,0,0.00011082005766704928
Gm15356,0,0.00011081514853930053
4930417O13Rik,0,0.00011060654411825243
Vmn1r49,0,0.0001104732921245244
Evc2,0,0.00011044249073186573
Timp1,0,0.00011027145426180108
Crmp1,0,0.00011016397980991855
Phldb3,0,0.0001101392290516645
Olfr1265,0,0.00011012178912422899
Gm12462,0,0.00011000659171289671
Fhdc1,0,0.0001099850562710114
Ptch2,0,0.00010995297615102874
Nr0b2,0,0.00010984352615062143
Pax3,0,0.000109736657233106
Adra2b,0,0.00010972295545501608
0610040J01Rik,0,0.00010962813876048692
Ugt1a7c,0,0.00010961908243916074
Nkx2-2os,0,0.00010961520880795605
Wdr72,0,0.00010957262692437019
Hck,0,0.00010952813737603595
Gm43281,0,0.00010952315448671258
BC035044,1,0.00010944402200158133
Gm14461,0,0.00010942966671990683
Vwa5b2,0,0.0001091835740608782
Tshz2,0,0.00010894423606673252
Gm2464,0,0.00010888445408150372
Papolb,0,0.00010886660614556343
Gm42535,0,0.00010882697026524112
Crnde,0,0.00010877932942728873
Triml1,0,0.00010872819992632232
Pou6f2,0,0.00010870250751656708
Aff2,0,0.00010866834897191867
Gm12703,0,0.00010861669174306863
Serpinb5,0,0.00010847687749628853
Lrp8,0,0.00010845362694931195
Cox7a1,0,0.00010844818395099321
Syngr3,0,0.00010838298303776915
Aebp1,0,0.00010827657067642437
Paqr4,0,0.0001082713883488129
Grap2,0,0.00010826014147961028
Igf2bp2,0,0.00010823942070968816
Fzd2,0,0.00010817125072074552
Olfr67,0,0.0001081420766450236
Emcn,0,0.00010813555598049307
Gpr176,0,0.00010807291213347223
Ighv1-26,0,0.00010805522549559577
Vmn2r58,0,0.00010805188480562666
Slc2a3,0,0.00010803486559748387
9330159F19Rik,0,0.00010790337675785633
Dcstamp,0,0.00010785338770195051
Mecom,0,0.00010776590999743706
Gm38398,0,0.00010776499153668519
Bean1,1,0.0001077109421023792
Col7a1,1,0.00010769742552978469
Mcf2,0,0.00010766271272675266
Pcbp4,0,0.00010762204140547517
Trim15,0,0.00010747439131699731
Gper1,0,0.00010741309183120995
Lrrc17,0,0.0001073786419366618
Pitx2,0,0.00010734420775383446
Acss1,0,0.00010731406061421644
Kirrel,0,0.00010731376695591877
Sox10,0,0.00010725854306870006
Wt1,0,0.00010725847975427971
Lrrc3b,1,0.00010725808866928198
4930519F16Rik,0,0.00010723474475563543
Etv4,0,0.00010721236934592148
Tyro3,0,0.00010710523625873104
Kirrel3os,0,0.00010708457225865331
Gm37219,0,0.00010703278345449707
Olfr305,0,0.00010700997095368648
Cyp2c70,0,0.00010700684506645964
Ltbp4,0,0.00010699688144570896
Dscam,0,0.00010688851425113555
Rasgrp2,0,0.00010687456995797095
Stx1b,0,0.0001068270018341866
Vmn2r-ps20,0,0.00010682137762678679
Celsr2,0,0.00010672149093973184
Pcbd1,0,0.00010663323067620078
Epha10,0,0.0001065875505045888
2310039L15Rik,0,0.00010655989437708957
Dnajc6,0,0.00010654990049212553
Entpd2,0,0.00010639175943293335
Gm38273,0,0.00010636983012427548
Cyp3a16,0,0.00010635700994611198
Lrfn5,0,0.00010626204879371492
Serpina1d,0,0.00010619056914712434
Kazald1,0,0.00010617472659280036
Slc5a9,0,0.00010608420294313526
Cyp2c50,0,0.0001060803609668426
Olfr1000,0,0.0001059372560459626
Olfr527,0,0.00010576712514548392
AC112949.1,0,0.0001055510272187865
Uchl1,0,0.00010548233688273401
Gm45179,0,0.00010542765525726195
Fxyd1,0,0.00010540154394592659
Slitrk4,0,0.00010537706564157645
Heph,0,0.00010526587676090715
Lrrc18,0,0.00010525093539930362
Hmcn1,0,0.000105227640410821
Hddc3,0,0.00010516075645250479
Adam11,0,0.00010514817813018771
Cyp2c54,0,0.00010514564554050533
Cd74,0,0.00010511009676271721
Radil,0,0.0001051026459980231
Olfr1185-ps1,0,0.0001049963169842516
Cables1,0,0.00010485344243323924
Idh3a,0,0.0001048097657835978
Stbd1,0,0.00010475849210821453
B4galnt1,0,0.00010473112320563693
Ankub1,0,0.00010471774424992695
Gm37975,0,0.00010461805797048472
Insc,0,0.00010461432436568162
Cx3cl1,0,0.0001045293583630591
Gm7269,0,0.00010449971477717312
Gm5974,0,0.0001044970550177715
4930455J16Rik,0,0.00010436982701480523
Car2,0,0.00010432428391412563
Olfr594,0,0.00010418124447021393
Tsc22d1,0,0.00010412642654773485
Gm37412,0,0.0001041005032694775
Gsta3,0,0.00010407580901076186
Fggy,0,0.00010401154750332431
Wnk2,0,0.00010397896431615373
Ppp1r3a,0,0.00010394436652705342
Fam129c,0,0.00010392303656200363
Havcr1,0,0.00010390091709393533
Celsr1,0,0.0001038583974666052
Trpc3,0,0.0001038446675070026
Kif14,0,0.00010379240652265144
Olfr1162,0,0.00010378598482861934
Tmprss7,0,0.00010376695594711549
Mamdc2,0,0.00010376691333512378
Rdh16,0,0.0001037310010056025
Olfr1509,0,0.00010373052003032068
Npnt,0,0.00010371454988169492
Me3,0,0.00010369377145915682
Gm47006,0,0.00010367644646962493
Gm5086,0,0.00010353793749283691
Gm37844,0,0.00010349331058024936
Tlr12,0,0.00010341151432434746
Asb17,0,0.00010333148548022918
Olfr1441,0,0.00010329601778853447
Pklr,0,0.00010328150724473461
Six1,0,0.00010324193035690099
Aqp11,0,0.00010319672582339567
Fst,1,0.00010319662780382544
Aunip,0,0.0001031835783170454
Ighv2-3,0,0.00010299795569992388
Cxcr3,0,0.00010289392820935772
Stk-ps2,0,0.0001028055303915254
Gm42909,0,0.00010272645932167812
Kbtbd13,0,0.00010269167588182747
Gpr132,0,0.00010267541248369927
Ccne1,0,0.00010260481170706324
Pycr1,0,0.00010258650449814779
Clec4d,0,0.00010256165602481326
Fgf14,0,0.00010256009797032785
Gm42616,0,0.00010251003080377074
Ces2f,0,0.00010247728205867722
Ankrd34c,0,0.00010243616286761403
Batf,0,0.00010243060815702255
Olfr1101,0,0.00010225762972712051
Ackr2,0,0.00010214801953991602
Relt,0,0.0001021146784714988
Dct,0,0.00010207182746307941
Gm17976,0,0.00010196419152302959
Npy2r,0,0.00010182573536181572
C130079G13Rik,0,0.00010180997985160814
Gm42716,0,0.00010179325930332884
Gm37066,0,0.00010172209372300012
CT025731.4,0,0.00010171056423747827
Defb1,0,0.00010167051038066921
Gm6426,0,0.00010164349618332348
Olfr822,0,0.00010162966819396991
Gm18142,0,0.00010151838257863587
Klra5,0,0.00010148998196152226
Fbxl7,0,0.00010142632701484188
Crym,0,0.00010137833656608253
A530013C23Rik,0,0.00010132494856598395
AA986860,0,0.00010116727695371753
Gm26569,0,0.00010109333799741549
Faim2,0,0.00010107905988395728
Gm43388,0,0.00010107479802443642
Olfr73,0,0.00010104444703780134
Cldn7,0,0.00010100835890459735
Mfsd13b,0,0.00010098883949338777
Vwce,0,0.0001009720747661924
Cdhr4,0,0.00010095187651644188
Rgr,0,0.00010090813398617727
Zyx,0,0.00010075547288838083
Moxd1,0,0.00010074309019504346
Gjb3,0,0.00010071609770617719
Zfp92,0,0.00010070699347857204
Olfr455,0,0.00010057498130451314
Zscan18,0,0.0001005650329953034
Apol7a,0,0.0001005128977573655
Olfr790,0,0.00010046580623762623
Matk,0,0.00010043175170687534
Galnt5,0,0.00010041812006094109
Mkrn1,0,0.00010039257898005748
Ffar1,0,0.00010037523383812363
Vmn2r-ps117,0,0.00010033939726215025
2210011C24Rik,0,0.00010028384950746538
Als2cr12,0,0.00010025272231555248
Cyp2a5,0,0.00010018633170902902
Ang,0,0.00010016404704740189
Sept4,0,0.000100148011493717
Ifitm6,0,0.00010010791750840742
Best3,0,0.00010009600170535204
Cd37,0,0.00010004292243809278
Crp,0,0.0001000207792443475
Kcnc4,0,9.997325541224455e-05
Myo1g,0,9.994439115439404e-05
Gm48543,0,9.990424904077201e-05
Mcoln2,0,9.988213050553531e-05
Epdr1,0,9.986674561032193e-05
Prkd1,0,9.985636850587953e-05
4921513I03Rik,0,9.982691604288884e-05
9630028B13Rik,0,9.981126646160243e-05
Ces5a,0,9.977169762984681e-05
Gpr174,0,9.974661590976819e-05
Akap3,0,9.970916006626362e-05
Nyx,0,9.969920154329072e-05
Slc6a13,0,9.964072247423684e-05
Gm37176,0,9.960422256850562e-05
Gm42686,0,9.95999991523555e-05
Egfros,0,9.948071068854869e-05
Cdc6,0,9.945703266415196e-05
Gm31577,0,9.944874369883784e-05
Cox6a2,0,9.941683589320682e-05
Spint2,0,9.94148435191411e-05
Olfr397,0,9.936676541746348e-05
Tmigd1,0,9.92680907051957e-05
Asb11,0,9.925357789452028e-05
Rrad,0,9.913245544475035e-05
Slc13a5,0,9.901948038156804e-05
Rasgrp4,0,9.894763836642007e-05
Gm26903,0,9.889885564186018e-05
Adad1,0,9.88988457983897e-05
2310003L06Rik,0,9.884145516365627e-05
Gstm2,0,9.871747131677822e-05
Ccnjl,0,9.865309523623412e-05
Phldb2,0,9.858529938329141e-05
Wdr31,0,9.858454759599233e-05
Sept3,0,9.855075284657123e-05
AC135964.1,0,9.837255281825997e-05
S100a16,0,9.83115284368119e-05
Gm8798,0,9.821798857373441e-05
Gm6416,0,9.815438216466132e-05
B3gnt3,0,9.799774695383734e-05
Grin2c,0,9.79595097983066e-05
Ptk6,0,9.794257299098329e-05
Gm48662,0,9.78468456728998e-05
Chd5,0,9.778209345625565e-05
Galnt17,0,9.777037303657642e-05
Igkv4-57,1,9.771074746506292e-05
Mapk15,0,9.755625394757273e-05
Arhgap9,0,9.747698018370836e-05
Fau-ps2,0,9.742381643255139e-05
Trim69,0,9.742174220435107e-05
Fgf12,0,9.741601709561953e-05
Hkdc1,0,9.730982778917153e-05
Gm16685,0,9.729853337901995e-05
Gm2115,0,9.729446751064463e-05
Aldh5a1,0,9.723960228393835e-05
Fam81b,0,9.723794968501397e-05
Il21r,0,9.720827366914707e-05
Ms4a4d,0,9.704768447718059e-05
Gm16485,0,9.696761829738331e-05
B930095G15Rik,0,9.690179680789112e-05
Mmp25,0,9.664053437981047e-05
Olfml3,0,9.664000740859935e-05
Iqub,0,9.658231056153266e-05
Kitl,0,9.650296582854878e-05
4930528G23Rik,0,9.645606277808305e-05
Brd3os,0,9.644859315481867e-05
Fabp12,0,9.639452594311093e-05
Gm5860,0,9.633661385134441e-05
Gm37859,0,9.631628669011238e-05
Gm12002,0,9.63141063558437e-05
1700026J12Rik,0,9.631271284302745e-05
Ppargc1b,0,9.612655103022894e-05
Gm37802,0,9.611633631158021e-05
AA545190,0,9.607677124273684e-05
Wdr63,0,9.606188390517413e-05
Olfr784,0,9.60292282815689e-05
Angpt4,0,9.601440247167803e-05
Cdk1,0,9.596350689494718e-05
Slc10a5,0,9.589138548299346e-05
Tspan33,0,9.585506477396421e-05
Trpv6,0,9.584614024116254e-05
Efnb2,0,9.57925937541848e-05
Slc22a17,0,9.578091250019848e-05
Iyd,0,9.569820225686642e-05
AC126030.1,0,9.56131450168929e-05
9030622O22Rik,0,9.556519198385961e-05
Olfr801,0,9.550871267600679e-05
BC018473,0,9.545703741705714e-05
Rag1,0,9.543997672251114e-05
Gm364,0,9.542697679145728e-05
Grm8,0,9.541299815206685e-05
Muc20,0,9.536938331636824e-05
Klf5,0,9.529550149108834e-05
Gm30382,0,9.529117880561211e-05
Gm32219,0,9.527136824754032e-05
Gm43882,0,9.524024333164016e-05
4930529K09Rik,0,9.512776160933712e-05
Trip6,0,9.507127007555294e-05
Zfp37,0,9.506437233319785e-05
Gm28178,0,9.504769848229788e-05
Apobr,0,9.497032910973368e-05
Slc9a4,0,9.492620350064485e-05
Acox2,0,9.492006941053122e-05
Olfr1408,0,9.486763793280505e-05
Cacna1s,0,9.486369654067018e-05
Etl4,0,9.48635067858361e-05
Apcdd1,0,9.476973428892423e-05
Brca1,0,9.471108376363226e-05
4921529L05Rik,0,9.471055304872688e-05
Sertad4,0,9.463761264381088e-05
Gm38066,0,9.457396783365548e-05
Axdnd1,0,9.45383311948822e-05
Slc7a3,0,9.453025682576444e-05
Gm14548,0,9.442019291143744e-05
Mamld1,0,9.4375082524234e-05
Gm44005,0,9.429638504410144e-05
Galnt13,0,9.427734996788618e-05
Pcdhb1,0,9.424935992373707e-05
Gm37356,0,9.419849112004552e-05
Fam19a1,0,9.415813861706202e-05
Prickle2,0,9.414520958807015e-05
AC129178.1,0,9.397664112997806e-05
Pdilt,0,9.39737818160369e-05
Gm5415,0,9.396891783156614e-05
Cd209g,0,9.38988507706129e-05
Tmem63c,0,9.384205617477548e-05
Gm16348,0,9.383669376611391e-05
Rgcc,0,9.380946553551038e-05
Gm31518,0,9.367104503472667e-05
Tdrp,0,9.354212713258425e-05
Nlgn2,0,9.352904258325134e-05
Gm6853,0,9.350960762387617e-05
4921539E11Rik,0,9.349401213146758e-05
Rhof,0,9.347566255027972e-05
Arhgap20,0,9.346716376380515e-05
Wnk3,0,9.343817346519901e-05
1700056E22Rik,0,9.341955775468146e-05
Slc24a1,0,9.341369286314238e-05
Ngfr,0,9.33402320214549e-05
Notum,0,9.325009900086334e-05
Igkv17-127,0,9.323727287109397e-05
Spink5,0,9.323161298447901e-05
Trim63,0,9.317259312779935e-05
Lmntd2,0,9.309229478147163e-05
Wnt10a,0,9.30791354476934e-05
Cox4i2,0,9.306406938883737e-05
Trpm1,0,9.302714675952783e-05
Gm15163,0,9.294662339990323e-05
Sypl2,0,9.277874980905267e-05
Dixdc1,0,9.275311601198988e-05
Dclk3,0,9.274272592820764e-05
Olfr498,0,9.273962607807551e-05
B230323A14Rik,0,9.271568556281639e-05
Sash3,0,9.268099862693725e-05
Itga6,1,9.26565307162508e-05
Olfr1410,0,9.265412033606645e-05
Ramp3,0,9.24736998618947e-05
Morc1,0,9.24634730591234e-05
Olfr388-ps1,0,9.232140275758915e-05
Magi1,1,9.227584627454765e-05
Gm5436,0,9.21131758036875e-05
Hdac11,0,9.207166480376116e-05
Olfr299,0,9.206350992519985e-05
Rgsl1,0,9.202213866953413e-05
Gm8979,0,9.200017028532238e-05
Gm47494,0,9.194249487788354e-05
Mb21d2,0,9.192162533592229e-05
Serpinb3d,0,9.189395275870371e-05
Gm5703,0,9.18767801753817e-05
Olfr893,0,9.181280904582145e-05
Siglecg,0,9.180436936518932e-05
Mael,0,9.17964064469312e-05
Plxdc2,0,9.168056368152877e-05
Gm42771,0,9.162247430969384e-05
Adra1a,0,9.148618968775057e-05
Ppp1r3b,0,9.140462633374646e-05
Smoc2,0,9.135214878622787e-05
Tmc3,0,9.130719988108548e-05
Gnrhr,0,9.130087501657558e-05
Olfr553,0,9.129818483939456e-05
Nudt11,0,9.12375925005482e-05
Gm3294,0,9.121816954319462e-05
Cts6,0,9.120275213805317e-05
Mroh3,0,9.103611475826944e-05
Tmem205,0,9.103088348608736e-05
Nckap1l,0,9.101407239420212e-05
Greb1,0,9.092231294075547e-05
Fstl4,0,9.09101812709312e-05
Nr5a2,0,9.089839822269407e-05
Gm37855,0,9.089255044151256e-05
Cend1,0,9.085622591205045e-05
Pitpnm3,0,9.085237512560518e-05
Daw1,0,9.082866942553559e-05
Tmem255a,0,9.07687916891886e-05
Mab21l2,0,9.070113508299339e-05
Ccl28,0,9.048586845439299e-05
4930545L23Rik,0,9.046920725479523e-05
Krt1,0,9.046207885086144e-05
Flrt2,0,9.043185033523749e-05
Gm4788,0,9.042819168567641e-05
4930467E23Rik,0,9.039088400090155e-05
Folr1,0,9.036075512537379e-05
4930405D11Rik,0,9.029894770667957e-05
Gabra1,0,9.022125810127512e-05
Trpv1,0,9.021893319464124e-05
Tmem51,0,9.015058869527029e-05
Cyp7b1,0,9.014339251531832e-05
Mmp24,0,9.010925958130578e-05
Nos2,0,9.00345926950652e-05
Rbfox2,0,9.00331489616657e-05
Vmn2r10,0,9.003136408597401e-05
Retn,0,9.002136837079623e-05
Hsd11b2,0,9.000319242520316e-05
Tpo,0,8.998929693317948e-05
Vmn1r172,0,8.989674896568989e-05
P2ry13,0,8.989523943755406e-05
1700010J16Rik,0,8.982816379889958e-05
Gm12436,0,8.980818477131169e-05
C8a,0,8.977352910424231e-05
Scgb2a2,0,8.974761421506327e-05
Kcnj8,0,8.964282618807438e-05
Nefh,0,8.963758324510575e-05
Ccdc178,0,8.959943951597493e-05
Acsl1,0,8.95956553149002e-05
5830411N06Rik,0,8.944274680884324e-05
Sytl1,0,8.944207148278149e-05
Fgr,0,8.933313720823621e-05
Doc2b,0,8.928939411244617e-05
Gstm6,0,8.92345370501646e-05
Tmprss5,0,8.920471471647317e-05
Slc9a2,0,8.910764278817762e-05
Ttc39d,0,8.909094385168847e-05
Cyp3a59,0,8.903679743086368e-05
Rbm11,0,8.886685844110562e-05
Rhpn1,0,8.87997399368623e-05
Gm26555,0,8.868765538069256e-05
Lrrn1,0,8.865258867066795e-05
Gm48740,0,8.863675724714026e-05
Csf2rb,0,8.857573092809767e-05
Chrdl1,0,8.854691725265206e-05
Aknad1,0,8.852535663130824e-05
Igkv14-111,0,8.833320551832057e-05
Ptpru,0,8.821301713124452e-05
Olfr393,0,8.820317123995335e-05
Olfr258-ps1,0,8.813987144975499e-05
Olfr975,0,8.810974245783143e-05
Gm6145,0,8.808925932832779e-05
Pfn4,0,8.799066407554347e-05
Hfe2,0,8.793113630425342e-05
Trim30e-ps1,0,8.793066503572921e-05
Olfr1206,0,8.792549305304263e-05
Tubb4a,0,8.781056130207076e-05
Fam83g,1,8.778463813637893e-05
Tmem25,0,8.776490142611281e-05
Aldh3b3,0,8.776254463948029e-05
Arhgdib,0,8.773034218502175e-05
Gm16894,0,8.772389198676844e-05
Gm14895,0,8.768099203300129e-05
Ccdc63,0,8.768026996315292e-05
Cc2d2b,0,8.7675894048056e-05
Il2rg,0,8.765291940503462e-05
Eid2,0,8.765026618858809e-05
9330175E14Rik,0,8.763449180214656e-05
Pcdhgb2,0,8.759970407744566e-05
Spock1,0,8.75763632815052e-05
Gm40660,0,8.750866282047909e-05
Ndc80,0,8.748970706630166e-05
Plp1,0,8.747641057001986e-05
Gm37747,0,8.737942456716885e-05
Selenbp1,0,8.737446779319981e-05
Gm43371,0,8.727890199555777e-05
Siglecf,0,8.727301177623437e-05
Gm20110,0,8.720085979713188e-05
Styk1,0,8.719734756797992e-05
Ly75,0,8.715768662292954e-05
Aadat,0,8.715077130648785e-05
Gm43834,0,8.71297273253302e-05
Sbsn,0,8.708845678022659e-05
Cldn12,0,8.705987917991819e-05
4930428D20Rik,0,8.705793468154477e-05
Arhgap45,0,8.702740135083654e-05
Mmp19,0,8.699133903758981e-05
Pcdh15,0,8.688716282294618e-05
Ddit4l,0,8.685058115206478e-05
Chn2,0,8.684598215400462e-05
Grid1,0,8.684369555864712e-05
Spag16,0,8.67212492806746e-05
Mkrn2os,0,8.663224923832757e-05
Arntl2,0,8.662769679697037e-05
Lctl,0,8.657507237843642e-05
Olfr1247,0,8.633577699129757e-05
Pirt,0,8.632982968067581e-05
Rasal3,0,8.626169990858524e-05
Olfr1349,0,8.621024709501989e-05
Tub,0,8.611382013599123e-05
Gm16579,0,8.607639334655693e-05
Igkv4-70,0,8.601606198263e-05
Ano2,0,8.601469888669389e-05
Gm20642,0,8.601213914410932e-05
Vmn1r83,0,8.598186782600157e-05
Bcat1,0,8.596729472136744e-05
Olfr699,0,8.593621253504269e-05
Pcsk6,0,8.590511868560302e-05
Mpc1-ps,0,8.586708692992495e-05
Mettl11b,0,8.585574954549369e-05
Gm37143,0,8.580802824259548e-05
Ighv1-52,0,8.57542408263634e-05
Des,0,8.574733586360626e-05
Eppk1,0,8.570434018858596e-05
Serpinb6c,0,8.568613383006519e-05
Rgs13,0,8.567594241208898e-05
Armh1,0,8.563923180161527e-05
Gas2,0,8.560121127800798e-05
Jam2,0,8.558820972939251e-05
Gm37535,0,8.55834644825748e-05
Icos,0,8.544727068834356e-05
Gm36888,0,8.542332424792408e-05
Gja5,0,8.540776323411326e-05
Slc15a1,0,8.530803346955551e-05
Rab40b,0,8.520932933251402e-05
Syt13,0,8.517026787617788e-05
Kcnd1,0,8.511454900295146e-05
Gm43727,0,8.502220324889674e-05
Bckdha,0,8.49670915850087e-05
Olfr501-ps1,0,8.496665838542138e-05
Nxnl1,0,8.496453538162641e-05
Zfp978,0,8.49607775566974e-05
Coq9,0,8.495630033314994e-05
Fcer2a,0,8.494217822828665e-05
Uchl1os,0,8.494186973205809e-05
Eno4,0,8.493626228673889e-05
Gm44079,0,8.49331075778892e-05
Lipo1,0,8.49279884010623e-05
Cfap300,0,8.488476816693735e-05
Fgd3,0,8.486491732390133e-05
Adhfe1,0,8.485636044629487e-05
Cyp2d37-ps,0,8.47147967244166e-05
Hoxc6,0,8.471412989018433e-05
Gm7470,0,8.470641356624897e-05
8030451A03Rik,0,8.467401797354057e-05
Ttbk1,0,8.466391052373013e-05
Cdh10,0,8.46558244793183e-05
1810064F22Rik,0,8.453018817976554e-05
Gm10484,0,8.446838919892174e-05
Agt,0,8.44453990340166e-05
Ube2u,0,8.443617126743241e-05
Ivd,0,8.433955594282505e-05
Gm7967,0,8.433013669694178e-05
Calml4,0,8.43229194482764e-05
Cldn15,0,8.429227239076242e-05
Gm15923,0,8.424788518200943e-05
Nfib,0,8.421502273150416e-05
Lhfpl2,0,8.416981679302272e-05
Vmn2r111,0,8.414607199442869e-05
Gm13972,0,8.414535616596552e-05
Gm9972,0,8.407777142174223e-05
AW551984,0,8.404385937182955e-05
Rasl12,0,8.404363712432027e-05
Olfr478,0,8.401686696331013e-05
Reep2,0,8.395023574443438e-05
